billId,bar,drinker,date,time
8497,"Broken Shaker","Sonny Humphrey",8/2/2018,23:58:00
8498,Mace,"Sonny Humphrey",2/26/2017,22:58:00
8499,"The Counting Room","Sonny Lowery",2/2/2018,22:58:00
85,Leyenda,"Josh Harrell",8/23/2017,24:58:00
850,"KGB Bar","Kennith Larson",11/28/2018,21:58:00
8500,"Bar Goto","Sonny Lowery",10/7/2018,24:58:00
8501,Nitecap,"Sonny Lowery",11/22/2017,24:58:00
8502,"Bar Sixtyfive","Benita Fitzpatrick",3/13/2018,21:58:00
8503,"Keats Bar","Sonny Lowery",8/15/2018,23:58:00
8504,"Rose Bar","Sonny Lowery",3/21/2018,21:58:00
8505,Primo's,"Sonny Woodard",7/18/2017,22:58:00
8506,Primo's,"Sonny Woodard",10/23/2018,23:58:00
8507,"Rainbow Room","Sonny Woodard",5/20/2018,21:58:00
8508,"The 13th Step","Sonny Woodard",10/25/2017,22:58:00
8509,"Holiday Cocktail Lounge","Sonny Woodard",10/30/2018,21:58:00
8510,"Bar Goto","Sonya Camacho",1/11/2017,24:58:00
8511,"Broken Shaker","Sonya Camacho",11/14/2018,21:58:00
8512,Leyenda,"Sonya Camacho",7/18/2017,23:58:00
8513,Mona's,"Benito Kerr",10/16/2017,24:58:00
8514,Leyenda,"Sonya Camacho",5/24/2017,21:58:00
8515,Apotheke,"Sonya Camacho",3/15/2018,23:58:00
8516,"The Honeywell","Sonya Edwards",10/27/2018,21:58:00
8517,"Blind Tiger Ale House","Sonya Edwards",10/14/2018,21:58:00
8518,Subject,"Sonya Edwards",1/19/2018,23:58:00
8519,"Slowly Shirley","Sonya Edwards",9/11/2018,23:58:00
852,Barcade,"Annmarie Beck",2/13/2017,24:58:00
8520,Nitecap,"Sonya Edwards",10/5/2017,22:58:00
8521,"Employees Only","Sonya Edwards",5/25/2017,22:58:00
8522,"Old Town Bar","Sonya Gordon",2/10/2017,23:58:00
8523,"Dear Irving","Sonya Gordon",3/23/2017,23:58:00
8524,"Blue Bar","Benito Kerr",10/12/2017,22:58:00
8525,"Bemelmans Bar","Sonya Gordon",11/22/2018,23:58:00
8526,"Blue Bar","Sonya Gordon",11/17/2018,22:58:00
8527,Barcade,"Sonya Gordon",5/9/2018,21:58:00
8529,"Raines Law Room","Sonya Trujillo",1/14/2017,21:58:00
853,"Pegu Club","Kenny Buck",8/15/2017,22:58:00
8530,"Old Town Bar","Sonya Trujillo",3/19/2017,23:58:00
8531,"Pegu Club","Sonya Trujillo",7/29/2018,22:58:00
8532,"Bemelmans Bar","Sonya Trujillo",5/29/2017,22:58:00
8533,Donna,"Sophia Decker",5/29/2017,24:58:00
8534,Mona's,"Benito Kerr",9/10/2018,23:58:00
8535,7B,"Sophia Decker",1/22/2017,21:58:00
8536,"KGB Bar","Sophia Decker",1/14/2017,24:58:00
8537,"Blue Bar","Sophia Decker",8/18/2017,24:58:00
8538,"Dear Irving","Sophia Decker",9/20/2018,21:58:00
854,"Pegu Club","Kenny Buck",10/14/2017,23:58:00
8540,"Townhouse of New York","Sophia Nelson",1/27/2018,22:58:00
8541,"Clover Club","Sophia Nelson",9/12/2017,23:58:00
8542,"Connolly's Bar","Sophia Nelson",1/10/2018,22:58:00
8543,"Copper & Oak","Sophia Schroeder",2/15/2018,21:58:00
8544,"Copper & Oak","Sophia Schroeder",1/14/2017,21:58:00
8545,Primo's,"Benjamin Burns",1/2/2017,22:58:00
8547,Killmeyer's,"Sophia Stevenson",3/17/2018,23:58:00
8549,Mona's,"Sophia Stevenson",11/21/2018,21:58:00
855,"Old Town Bar","Kenny Buck",10/20/2018,22:58:00
8550,Barcade,"Sophia Stevenson",3/29/2018,21:58:00
8551,PDT,"Sophia Stevenson",1/12/2017,23:58:00
8552,Killmeyer's,"Sophia Villa",1/24/2017,21:58:00
8554,7B,"Sophie Rodgers",4/19/2017,24:58:00
8555,"Pegu Club","Sophie Rodgers",11/17/2018,23:58:00
8556,"Ty Bar","Benjamin Burns",1/14/2017,22:58:00
8557,"Bemelmans Bar","Sophie Rodgers",9/23/2017,24:58:00
8558,"KGB Bar","Sophie Rodgers",8/5/2017,22:58:00
8559,"Spring Lounge","Sophie Rodgers",8/19/2018,21:58:00
856,"Until Tomorrow","Kenny Mcguire",9/14/2017,23:58:00
8560,"Lee's Tavern","Sophie-Louise Hoffman",4/20/2018,21:58:00
8561,"The Wayland","Sophie-Louise Hoffman",5/15/2018,23:58:00
8562,"Connolly's Bar","Spencer Conrad",1/24/2018,23:58:00
8563,"Dear Irving","Spencer Conrad",5/24/2017,21:58:00
8564,"Copper & Oak","Spencer Quinn",3/25/2018,24:58:00
8565,"Keats Bar","Spencer Quinn",2/25/2017,22:58:00
8566,"Keats Bar","Spencer Quinn",4/21/2018,22:58:00
8567,"Holiday Cocktail Lounge","Benjamin Burns",11/6/2017,21:58:00
8568,d.b.a.,"Spencer Ward",9/17/2018,22:58:00
8569,"Ty Bar","Spencer Ward",4/6/2017,21:58:00
857,"Phoenix Bar","Kenny Mcguire",3/27/2017,24:58:00
8570,"The Long Island Bar","Spencer Ward",10/24/2017,21:58:00
8571,Nowhere,"Spencer Ward",4/4/2018,22:58:00
8572,"The 13th Step","Spencer Ward",8/14/2018,22:58:00
8573,Leyenda,"Stacey Calhoun",8/21/2018,24:58:00
8574,Apotheke,"Stacey Calhoun",2/27/2018,24:58:00
8575,"Bar Goto","Stacey Calhoun",11/11/2018,21:58:00
8576,Nitecap,"Stacey Calhoun",5/14/2017,21:58:00
8577,"Connolly's Bar","Adrienne Nixon",3/10/2018,22:58:00
8578,"Sugar East","Benjamin Burns",9/17/2017,21:58:00
8579,Boxer,"Stacey Calhoun",7/13/2018,24:58:00
858,"Please Don't Tell","Kenny Mcguire",8/27/2018,24:58:00
8580,"Clover Club","Stacey Mendez",6/29/2018,23:58:00
8581,"Connolly's Bar","Stacey Mendez",4/12/2018,22:58:00
8582,Killmeyer's,"Stacey Mendez",5/18/2018,24:58:00
8583,"Raines Law Room","Stacey Mendez",5/29/2018,21:58:00
8584,"Blue Bar","Stacey Mendez",5/3/2018,21:58:00
8585,Donna,"Staci Evans",3/24/2018,21:58:00
8586,"KGB Bar","Staci Evans",9/22/2017,23:58:00
8587,"Dear Irving","Staci Evans",4/17/2018,21:58:00
8588,"The NoMad Bar","Benjamin Burns",9/2/2017,22:58:00
8589,"Spring Lounge","Staci Evans",4/9/2018,21:58:00
859,"Bar Nine","Kent Kane",11/22/2018,21:58:00
8590,"The Wayland","Staci Evans",9/13/2017,22:58:00
8591,"KGB Bar","Staci Meyers",4/26/2018,24:58:00
8592,Barcade,"Staci Meyers",11/14/2018,23:58:00
8593,"Spring Lounge","Staci Meyers",11/20/2017,21:58:00
8594,"Raines Law Room","Staci Meyers",8/7/2017,21:58:00
8595,"Townhouse of New York","Staci Meyers",7/15/2018,21:58:00
8596,"Townhouse of New York","Staci Sexton",7/1/2017,24:58:00
8597,Donna,"Staci Sexton",8/12/2018,23:58:00
8598,7B,"Staci Sexton",4/25/2017,21:58:00
8599,Rudy's,"Benjamin Burns",3/21/2018,23:58:00
86,PDT,"Joshua Arellano",7/12/2017,21:58:00
860,"Orange Street","Kent Kane",2/11/2017,24:58:00
8600,Mona's,"Staci Sexton",5/30/2018,21:58:00
8601,"Connolly's Bar","Staci Sexton",8/23/2017,22:58:00
8602,Nowhere,"Staci Shannon",11/28/2017,23:58:00
8603,"The NoMad Bar","Staci Shannon",9/3/2018,21:58:00
8604,"The Ginger Man","Staci Shannon",3/6/2018,22:58:00
8605,Nowhere,"Staci Shannon",7/28/2017,22:58:00
8606,"The Counting Room","Stacie Cohen",2/13/2017,21:58:00
8607,Mace,"Stacie Cohen",10/13/2018,21:58:00
8608,"Bar Goto","Stacie Cohen",6/13/2017,24:58:00
8609,Dante,"Stacie Cohen",5/18/2018,23:58:00
861,"Slowly Shirley","Kent Kane",8/20/2018,23:58:00
8610,"KGB Bar","Benjamin Galloway",3/4/2018,22:58:00
8611,"Spring Lounge","Stacie Fry",3/29/2018,23:58:00
8612,"Clover Club","Stacie Fry",8/8/2017,21:58:00
8613,"Bemelmans Bar","Stacie Fry",1/3/2017,23:58:00
8614,"Clover Club","Stacie Fry",5/21/2018,22:58:00
8615,"Dear Irving","Stacie Fry",8/28/2017,22:58:00
8616,"Aldo Sohm Wine Bar","Stacie Gallegos",6/15/2018,24:58:00
8617,"Townhouse of New York","Stacie Gallegos",10/23/2017,23:58:00
8618,"Pegu Club","Stacie Gallegos",9/25/2017,22:58:00
8619,"The Wayland","Stacie Gallegos",6/7/2018,23:58:00
862,7B,"Annmarie Beck",7/21/2017,24:58:00
8620,"Aldo Sohm Wine Bar","Stacie Gallegos",3/26/2018,24:58:00
8621,Killmeyer's,"Benjamin Galloway",7/16/2018,22:58:00
8622,"The Counting Room","Stacy Becker",3/14/2017,23:58:00
8623,"Orange Street","Stacy Becker",8/19/2017,22:58:00
8624,Subject,"Stacy Becker",7/8/2018,21:58:00
8625,"Copper & Oak","Stacy Becker",1/6/2017,21:58:00
8626,"Orange Street","Stacy Becker",3/6/2017,21:58:00
8627,"The Counting Room","Stacy Becker",8/11/2018,23:58:00
8628,"Ear Inn","Stan Graves",1/11/2018,21:58:00
8629,"Phoenix Bar","Stan Graves",4/14/2017,24:58:00
863,"Little Branch","Kent Kane",10/12/2018,22:58:00
8630,"the Campbell","Stan Graves",6/5/2018,24:58:00
8631,"Pouring Ribbons","Stan Graves",3/9/2018,21:58:00
8632,"Lee's Tavern","Benjamin Galloway",7/21/2017,22:58:00
8633,"Ghost Donkey","Stan Graves",6/27/2017,22:58:00
8634,"the Campbell","Stan Graves",10/26/2018,23:58:00
8635,Mace,"Stan Weiss",6/26/2018,23:58:00
8636,"The Honeywell","Stan Weiss",7/10/2017,21:58:00
8637,"Clover Club","Stanley Henson",4/7/2018,23:58:00
8638,"The Wayland","Stanley Henson",11/18/2017,24:58:00
8639,"The Wayland","Stanley Henson",3/30/2018,23:58:00
864,"Tonic Bar","Kent Kane",9/2/2017,24:58:00
8640,Barcade,"Stanley Mcdaniel",3/22/2017,21:58:00
8641,"Connolly's Bar","Stanley Mcdaniel",11/14/2018,24:58:00
8642,"Bemelmans Bar","Stanley Mcdaniel",9/13/2018,22:58:00
8643,"Connolly's Bar","Benjamin Galloway",3/21/2017,23:58:00
8644,Mona's,"Stanley Mcdaniel",7/23/2018,21:58:00
8645,Donna,"Stanley Mcdaniel",1/26/2018,22:58:00
8646,Boxer,"Stanton Dennis",9/1/2018,23:58:00
8647,"Gallow Green","Stanton Dennis",4/16/2018,21:58:00
8648,"Rose Bar","Stanton Dennis",8/25/2017,24:58:00
8649,"The Up & Up","Stanton Dennis",8/12/2018,24:58:00
865,"Blue Bar","Kent Rollins",3/13/2017,21:58:00
8650,Mace,"Stanton Dennis",5/7/2017,21:58:00
8651,Leyenda,"Stanton Lee",3/6/2017,21:58:00
8652,"Copper & Oak","Stanton Lee",7/10/2017,23:58:00
8653,PDT,"Stanton Neal",4/26/2018,22:58:00
8654,"Spring Lounge","Benjamin Galloway",4/24/2017,24:58:00
8655,"Pegu Club","Stanton Neal",7/30/2017,24:58:00
8656,Mona's,"Stanton Neal",1/26/2017,24:58:00
8657,Killmeyer's,"Stanton Neal",8/15/2017,21:58:00
8658,Mayahuel,"Stanton Neal",2/12/2018,22:58:00
8659,"Slowly Shirley","Stanton Potts",8/21/2018,21:58:00
866,"Raines Law Room","Kent Rollins",6/20/2017,21:58:00
8660,"Broken Shaker","Stanton Potts",6/14/2017,22:58:00
8661,"Orange Street","Stanton Potts",2/4/2018,21:58:00
8662,"Blind Tiger Ale House","Stanton Potts",4/28/2018,22:58:00
8663,Julius',"Stanton Potts",9/11/2018,21:58:00
8664,"Angel's Share","Benjamin Rubio",10/9/2017,22:58:00
8665,"Clover Club","Stefan Flowers",8/22/2018,23:58:00
8666,"Connolly's Bar","Stefan Flowers",2/10/2018,22:58:00
8667,"Bemelmans Bar","Stefan Flowers",3/13/2018,21:58:00
8668,"Bemelmans Bar","Stefan Flowers",7/29/2017,24:58:00
8669,Attaboy,"Stefan Grant",2/25/2017,21:58:00
867,"Dear Irving","Kent Rollins",3/23/2018,23:58:00
8670,Bua,"Stefan Grant",5/6/2017,23:58:00
8672,"Rainbow Room","Stefan Grant",3/17/2018,24:58:00
8673,d.b.a.,"Stefan Grant",9/14/2018,24:58:00
8674,"Ty Bar","Stefan Webster",11/18/2017,21:58:00
8675,"Please Don't Tell","Benjamin Rubio",6/2/2017,21:58:00
8676,"The 13th Step","Stefan Webster",10/14/2018,24:58:00
8677,"The 13th Step","Stefan Webster",11/11/2017,23:58:00
8678,"e's Bar","Stefanie Rasmussen",6/25/2018,21:58:00
8679,"Dive Bar","Stefanie Rasmussen",7/30/2017,21:58:00
868,"Pegu Club","Kent Rollins",10/20/2018,24:58:00
8680,"The Pool Lounge","Stefanie Rasmussen",11/13/2018,21:58:00
8681,Torst,"Stefanie Rasmussen",1/6/2018,21:58:00
8682,Julius',"Stella Newton",3/3/2017,23:58:00
8683,"Little Branch","Stella Newton",2/24/2017,23:58:00
8684,"Keats Bar","Stella Warren",6/27/2018,23:58:00
8685,"Bemelmans Bar","Adrienne Nixon",3/13/2018,24:58:00
8686,"Angel's Share","Benjamin Rubio",2/2/2017,24:58:00
8687,"Little Branch","Stella Warren",6/2/2017,23:58:00
8688,Nitecap,"Stella Warren",8/30/2017,22:58:00
8689,"The Counting Room","Stella Warren",2/19/2018,24:58:00
869,7B,"Kent Rollins",9/23/2017,24:58:00
8690,"Copper & Oak","Stella Warren",10/7/2018,24:58:00
8691,"Slowly Shirley","Stephan Compton",5/4/2018,23:58:00
8692,"Bar Goto","Stephan Compton",2/4/2018,23:58:00
8693,"Employees Only","Stephan Compton",9/17/2018,24:58:00
8694,"The Honeywell","Stephan Compton",7/12/2018,24:58:00
8695,"Orange Street","Stephanie Douglas",11/5/2017,21:58:00
8696,"Bar Sixtyfive","Stephanie Douglas",1/28/2017,21:58:00
8697,"The Pool Lounge","Benjamin Rubio",6/17/2017,23:58:00
8698,"Slowly Shirley","Stephanie Douglas",7/7/2018,21:58:00
8699,"Tonic Bar","Stephanie Douglas",4/16/2018,23:58:00
87,Killmeyer's,"Joshua Arellano",5/10/2018,24:58:00
870,Donna,"Kent Vazquez",9/14/2017,23:58:00
8700,"The Aviary NYC","Stephanie Gallagher",3/7/2017,21:58:00
8701,"Amor y Amargo","Stephanie Gallagher",8/29/2018,21:58:00
8702,"The Dead Rabbit","Stephanie Gallagher",3/9/2018,21:58:00
8703,"Old Town Bar","Stephanie Stafford",5/22/2018,22:58:00
8704,"Bemelmans Bar","Stephanie Stafford",10/29/2017,24:58:00
8705,"Blue Bar","Stephanie Stafford",10/29/2018,22:58:00
8707,"The Wayland","Stephanie Stafford",2/27/2018,24:58:00
8708,"ABC Beer Co.","Benjamin Rubio",2/10/2018,24:58:00
8709,Mona's,"Stephanie Stafford",11/8/2017,21:58:00
871,Donna,"Annmarie Beck",1/6/2017,22:58:00
8710,"Ghost Donkey","Stephen Davis",5/6/2017,24:58:00
8711,"The Dead Rabbit","Stephen Davis",4/24/2018,22:58:00
8712,"Dive Bar","Stephen Davis",5/3/2017,21:58:00
8713,"The Pool Lounge","Stephen Davis",9/28/2018,22:58:00
8714,BlackTail,"Stephen Davis",3/7/2017,23:58:00
8715,"Pegu Club","Sterling Campbell",5/29/2018,24:58:00
8716,Barcade,"Sterling Campbell",5/9/2017,24:58:00
8717,"Orange Street","Sterling Rhodes",9/21/2018,21:58:00
8718,"Gallow Green","Sterling Rhodes",6/3/2018,22:58:00
8719,"Bohemian Hall & Beer Garden","Benjamin Rubio",3/26/2018,21:58:00
872,"KGB Bar","Kent Vazquez",1/15/2017,24:58:00
8720,"Employees Only","Sterling Rhodes",11/22/2017,23:58:00
8721,Nitecap,"Sterling Rhodes",4/19/2018,21:58:00
8722,"Slowly Shirley","Sterling Rhodes",4/18/2018,22:58:00
8723,"Connolly's Bar","Steve Donaldson",7/26/2017,23:58:00
8724,"Pegu Club","Steve Donaldson",8/12/2017,24:58:00
8725,"Townhouse of New York","Steve Donaldson",7/15/2017,23:58:00
8726,Mona's,"Steve Donaldson",6/1/2017,22:58:00
8727,"Pegu Club","Steve Donaldson",7/15/2017,22:58:00
8728,Mona's,"Steve Hendricks",6/24/2018,21:58:00
8729,"Spring Lounge","Steve Hendricks",9/6/2018,21:58:00
873,"Townhouse of New York","Kent Vazquez",11/20/2017,22:58:00
8730,"Lee's Tavern","Bennett Guerra",11/12/2018,24:58:00
8731,"Old Town Bar","Steve Hendricks",2/2/2017,23:58:00
8732,"Employees Only","Steve Lynch",10/20/2017,21:58:00
8733,Leyenda,"Steve Lynch",4/16/2017,22:58:00
8734,"Clover Club","Steven Wu",11/22/2017,24:58:00
8735,"Connolly's Bar","Steven Wu",7/7/2018,24:58:00
8736,"Death & Company","Stevie Becker",7/1/2017,21:58:00
8737,"The Aviary NYC","Stevie Becker",8/3/2017,24:58:00
8738,"Ear Inn","Stevie Becker",4/16/2018,23:58:00
8739,"Bronx Alehouse","Stevie Becker",3/8/2017,22:58:00
874,"The Wayland","Kent Vazquez",1/2/2017,22:58:00
8740,"Please Don't Tell","Stevie Becker",7/12/2018,21:58:00
8741,"Townhouse of New York","Bennett Guerra",9/28/2018,24:58:00
8742,"The Pool Lounge","Stevie Becker",4/9/2018,23:58:00
8743,Killmeyer's,"Stevie Mcdonald",6/16/2017,22:58:00
8744,"Townhouse of New York","Stevie Mcdonald",8/20/2017,23:58:00
8745,"Old Town Bar","Stevie Sharp",2/22/2018,23:58:00
8746,7B,"Stevie Sharp",6/26/2017,22:58:00
8747,"Raines Law Room","Stevie Sharp",4/18/2017,21:58:00
8748,"Bemelmans Bar","Stevie Sharp",7/7/2017,22:58:00
8749,"Dear Irving","Stevie Sharp",4/24/2018,21:58:00
875,"The Wayland","Kent Vazquez",8/15/2018,22:58:00
8750,"Dear Irving","Stevie Sharp",8/29/2017,21:58:00
8751,"Employees Only","Stewart Chambers",8/1/2018,22:58:00
8752,"Clover Club","Bennett Guerra",2/17/2017,21:58:00
8753,Dante,"Stewart Chambers",6/24/2018,21:58:00
8754,"The Honeywell","Stewart Chambers",8/1/2017,22:58:00
8755,"Broken Shaker","Stewart Chambers",2/24/2017,24:58:00
8756,"Bar Nine","Stewart Chambers",8/26/2017,24:58:00
8757,"KGB Bar","Stewart Mccann",10/16/2018,22:58:00
8759,"Connolly's Bar","Stuart Molina",8/5/2017,23:58:00
876,"The Ginger Man","Kenton Jensen",8/27/2017,23:58:00
8760,Killmeyer's,"Stuart Molina",6/28/2017,24:58:00
8761,"The Honeywell","Stuart Shepard",8/26/2017,24:58:00
8762,Boxer,"Stuart Shepard",4/21/2017,23:58:00
8763,"Townhouse of New York","Bennett Guerra",6/26/2017,23:58:00
8764,Subject,"Stuart Shepard",9/26/2018,22:58:00
8765,"Rose Bar","Stuart Shepard",11/17/2018,23:58:00
8766,Nowhere,"Stuart Snow",1/30/2018,22:58:00
8767,Bua,"Stuart Snow",6/13/2017,24:58:00
8769,"Holiday Cocktail Lounge","Stuart Snow",9/23/2018,23:58:00
877,Bua,"Kenton Jensen",9/17/2018,21:58:00
8770,"McSorley's Old Ale House","Stuart Snow",7/10/2018,23:58:00
8771,"Ty Bar","Stuart Snow",3/23/2018,21:58:00
8772,Killmeyer's,"Sue Cohen",5/7/2017,23:58:00
8773,PDT,"Sue Cohen",8/3/2018,22:58:00
8774,Mona's,"Bennett Guerra",4/9/2017,23:58:00
8775,"Pegu Club","Sue Cohen",4/10/2018,24:58:00
8776,Mona's,"Sue Cohen",10/4/2018,23:58:00
8778,"Rainbow Room","Sue Fox",1/11/2017,23:58:00
8779,"The Summit Bar","Sue Fox",8/9/2018,22:58:00
878,"Donovan's Pub","Kenton Jensen",2/14/2018,22:58:00
8780,"ABC Beer Co.","Summer Hinton",8/20/2017,22:58:00
8781,"Death & Company","Summer Hinton",7/6/2017,24:58:00
8782,"Lucy's a.k.a. Blanche's Tavern","Summer Hinton",4/19/2018,22:58:00
8783,"Blue Bar","Summer Mata",10/23/2017,21:58:00
8784,Mayahuel,"Summer Mata",4/19/2018,23:58:00
8785,Barcade,"Bennett Guerra",1/8/2017,23:58:00
8786,PDT,"Summer Mata",5/21/2018,23:58:00
8789,"Orange Street","Sung Atkinson",3/21/2018,23:58:00
879,"Alewife Queens","Kenton Jensen",7/5/2018,22:58:00
8790,"The Up & Up","Sung Atkinson",10/22/2017,22:58:00
8791,"Bar Goto","Sung Atkinson",5/9/2018,21:58:00
8792,"e's Bar","Sung Fox",9/21/2017,22:58:00
8793,Torst,"Sung Fox",2/19/2017,24:58:00
8794,"e's Bar","Sung Fox",5/7/2017,21:58:00
8795,"Orange Street","Abdur-Rahman Fleming",11/19/2018,22:58:00
8796,"KGB Bar","Adrienne Nixon",1/8/2018,24:58:00
8797,"Maison Premiere","Bennett Khan",10/6/2017,24:58:00
8798,"Please Don't Tell","Sung Fox",7/26/2017,23:58:00
8799,"Death & Company","Sung Fox",4/13/2018,22:58:00
88,Mona's,"Joshua Arellano",8/4/2018,21:58:00
880,"Rainbow Room","Kenton Jensen",10/12/2017,21:58:00
8800,"The Pool Lounge","Sung Fox",7/12/2018,22:58:00
8801,"Slowly Shirley","Sung Guzman",6/26/2017,22:58:00
8802,"Bar Nine","Sung Guzman",2/11/2018,21:58:00
8803,Julius',"Sung Guzman",2/25/2017,22:58:00
8804,"Keats Bar","Sung Guzman",2/8/2017,24:58:00
8805,"The Counting Room","Sung Guzman",2/26/2017,22:58:00
8806,"The Ginger Man","Sung Knapp",4/16/2018,23:58:00
8807,"Dive Bar","Bennett Khan",5/3/2017,24:58:00
8808,"The Ship","Sung Knapp",3/30/2018,23:58:00
8809,"Rainbow Room","Sung Knapp",11/19/2017,24:58:00
881,"The 13th Step","Kenton Jensen",5/23/2017,21:58:00
8811,"Blue Bar","Sung Reeves",9/19/2018,24:58:00
8812,"Old Town Bar","Sung Reeves",1/6/2017,23:58:00
8813,"Broken Shaker","Susan Douglas",3/7/2017,21:58:00
8814,"Keats Bar","Susan Douglas",5/30/2018,22:58:00
8815,"Bar Sixtyfive","Susan Douglas",8/12/2018,22:58:00
8816,"The Honeywell","Susan Douglas",8/7/2017,23:58:00
8817,"Bar Goto","Susan Douglas",9/23/2018,22:58:00
8818,"Grand Banks","Bennett Khan",10/8/2018,23:58:00
8819,"Slowly Shirley","Susan Douglas",6/24/2018,21:58:00
882,"Bronx Alehouse","Adelaide Weston",3/5/2017,22:58:00
8820,"KGB Bar","Susan Landry",9/22/2017,23:58:00
8822,"Connolly's Bar","Susan Murphy",3/8/2017,21:58:00
8823,Mona's,"Susan Murphy",11/17/2017,23:58:00
8824,"Raines Law Room","Susana Key",5/4/2018,23:58:00
8825,Mayahuel,"Susana Key",4/12/2018,24:58:00
8826,Mona's,"Susana Key",5/4/2018,23:58:00
8827,"Blue Bar","Susana Key",4/26/2017,22:58:00
8828,Donna,"Susanna Dorsey",8/27/2018,22:58:00
8829,"Until Tomorrow","Bennett Khan",8/5/2017,21:58:00
883,"Rose Bar","Annmarie Butler",11/25/2018,21:58:00
8830,"Blue Bar","Susanna Dorsey",5/9/2017,21:58:00
8831,"Please Don't Tell","Susanna Huynh",2/3/2017,24:58:00
8832,"Dutch Kills","Susanna Huynh",6/16/2017,24:58:00
8833,"Maison Premiere","Susanna Huynh",7/3/2018,21:58:00
8834,BlackTail,"Susanna Huynh",8/7/2017,22:58:00
8835,"The Wayland","Susanna Rojas",11/14/2018,22:58:00
8836,"Clover Club","Susanna Rojas",6/3/2018,23:58:00
8837,"Lee's Tavern","Susanna Rojas",11/11/2017,24:58:00
8838,"Aldo Sohm Wine Bar","Susanna Rojas",1/24/2018,22:58:00
8839,Torst,"Susanne Caldwell",5/20/2018,23:58:00
884,Attaboy,"Kenton Mitchell",11/13/2017,24:58:00
8840,"Ear Inn","Bennett Khan",4/1/2017,22:58:00
8841,"Dive Bar","Susanne Caldwell",2/13/2017,23:58:00
8842,"Ear Inn","Susanne Caldwell",4/13/2017,21:58:00
8843,"The Pony Bar","Susanne Caldwell",1/1/2017,23:58:00
8844,"Bar Nine","Susanne Edwards",9/3/2018,22:58:00
8845,"Bar Sixtyfive","Susanne Edwards",4/20/2017,22:58:00
8846,"Little Branch","Susanne Edwards",7/4/2017,21:58:00
8847,Boxer,"Susanne Edwards",1/7/2018,22:58:00
8848,"Tonic Bar","Susanne Edwards",4/26/2017,24:58:00
8849,"Broken Shaker","Susanne Edwards",9/6/2018,23:58:00
885,Primo's,"Kenton Mitchell",7/27/2018,21:58:00
8850,"The NoMad Bar","Susanne Larsen",10/10/2018,22:58:00
8851,"e's Bar","Bennett Kirk",6/1/2017,21:58:00
8852,"Beauty Bar","Susanne Larsen",9/17/2017,23:58:00
8853,"Beauty Bar","Susie Hendrix",1/25/2018,24:58:00
8854,"The NoMad Bar","Susie Hendrix",7/3/2018,23:58:00
8855,Primo's,"Susie Hendrix",1/5/2018,22:58:00
8856,"The Long Island Bar","Susie Hendrix",7/8/2018,24:58:00
8857,"Alewife Queens","Susie Hendrix",3/10/2018,23:58:00
8858,"Dive Bar","Suzanna Sadler",1/29/2017,24:58:00
8859,"Bronx Alehouse","Suzanna Sadler",2/18/2018,23:58:00
886,"The Ship","Kenton Mitchell",3/15/2017,23:58:00
8860,"Old Town Bar","Suzanne Archer",1/11/2018,23:58:00
8861,"Spring Lounge","Suzanne Archer",2/13/2017,24:58:00
8862,"The Aviary NYC","Bennett Kirk",8/26/2018,24:58:00
8863,"KGB Bar","Suzanne Archer",11/26/2018,21:58:00
8865,"KGB Bar","Suzanne Archer",11/5/2017,22:58:00
8866,"Blue Bar","Suzanne Archer",1/26/2018,22:58:00
8867,"Slowly Shirley","Suzanne Casey",5/14/2018,22:58:00
8868,"Rose Bar","Suzanne Casey",8/7/2017,23:58:00
8869,Boxer,"Suzanne Casey",6/22/2017,21:58:00
887,"Lee's Tavern","Kenton Payne",11/22/2018,22:58:00
8870,"The Counting Room","Suzanne Casey",9/25/2017,24:58:00
8871,"Employees Only","Suzanne Casey",6/6/2017,21:58:00
8872,"Lucy's a.k.a. Blanche's Tavern","Suzanne Lopez",7/10/2018,23:58:00
8873,Torst,"Bennie Greer",1/12/2017,21:58:00
8874,"Ear Inn","Suzanne Lopez",5/21/2017,24:58:00
8875,"Bar Goto","Suzette Carter",5/9/2018,24:58:00
8876,"Employees Only","Suzette Carter",3/26/2018,22:58:00
8877,"Tonic Bar","Suzette Morris",2/10/2017,24:58:00
8878,"The Honeywell","Suzette Morris",4/10/2017,23:58:00
8879,"Little Branch","Suzette Morris",10/11/2018,23:58:00
888,Mona's,"Kenton Payne",7/30/2017,21:58:00
8880,"Copper & Oak","Suzette Morris",1/14/2017,24:58:00
8881,Nitecap,"Suzette Morris",4/7/2018,24:58:00
8882,"The Aviary NYC","Suzette Suarez",9/19/2018,22:58:00
8883,"Amor y Amargo","Suzette Suarez",1/11/2017,21:58:00
8884,"The Pool Lounge","Bennie Greer",11/12/2017,22:58:00
8885,PDT,"Sybil Cruz",10/22/2017,23:58:00
8886,"Raines Law Room","Sybil Cruz",9/11/2018,23:58:00
8887,"Old Town Bar","Sybil Cruz",11/20/2017,22:58:00
8888,"Dear Irving","Sybil Cruz",8/20/2017,21:58:00
8889,Mayahuel,"Sybil Prince",6/3/2017,24:58:00
889,"Blue Bar","Kenton Payne",11/11/2017,23:58:00
8890,"Aldo Sohm Wine Bar","Sybil Prince",10/18/2017,21:58:00
8891,"Raines Law Room","Sybil Prince",3/7/2017,21:58:00
8892,Donna,"Sybil Prince",10/24/2018,21:58:00
